productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extAspect,extCardType,extTraits,extCost,extPower,extHP,extArenaType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
554320,Niima Outpost Constables,Niima Outpost Constables,https://tcgplayer-cdn.tcgplayer.com/product/554320_200w.jpg,79,23488,https://cpt.tcgcsv.com/qLr6,2024-07-12T04:03:16.813,1,Common,062/262,<strong>Sentinel</strong> <em>(Units in this arena can’t attack your non-Sentinel units or your base.)</em>,Vigilance,Unit,Fringe,4,2,6,Ground,0.05,0.28,2.0,0.28,,Foil
554321,Maul - Shadow Collective Visionary,Maul Shadow Collective Visionary,https://tcgplayer-cdn.tcgplayer.com/product/554321_200w.jpg,79,23488,https://cpt.tcgcsv.com/rLr6,2024-07-12T04:03:16.813,1,Rare,090/262,"<strong>Ambush</strong>, <strong>Overwhelm</strong>
<br>
<strong>On Attack:</strong> You may choose another friendly <strong>Underworld</strong> unit. If you do, all combat damage that would be dealt to this unit during this attack is dealt to the chosen unit instead.",Command;Villainy,Unit,Force;Underworld,7,7,6,Ground,6.51,10.14,29.99,7.93,,Normal
554321,Maul - Shadow Collective Visionary,Maul Shadow Collective Visionary,https://tcgplayer-cdn.tcgplayer.com/product/554321_200w.jpg,79,23488,https://cpt.tcgcsv.com/rLr6,2024-07-12T04:03:16.813,1,Rare,090/262,"<strong>Ambush</strong>, <strong>Overwhelm</strong>
<br>
<strong>On Attack:</strong> You may choose another friendly <strong>Underworld</strong> unit. If you do, all combat damage that would be dealt to this unit during this attack is dealt to the chosen unit instead.",Command;Villainy,Unit,Force;Underworld,7,7,6,Ground,7.27,11.89,41.44,10.95,,Foil
554322,Adelphi Patrol Wing,Adelphi Patrol Wing,https://tcgplayer-cdn.tcgplayer.com/product/554322_200w.jpg,79,23488,https://cpt.tcgcsv.com/sLr6,2024-07-12T04:03:16.813,1,Common,101/262,"<strong>When Played:</strong> You may attack with a unit. If you have the initiative, it gets +2/+0 for this attack.",Command;Heroism,Unit,Fighter;New Republic;Vehicle,5,4,6,Space,0.01,0.15,4.0,0.06,,Normal
554322,Adelphi Patrol Wing,Adelphi Patrol Wing,https://tcgplayer-cdn.tcgplayer.com/product/554322_200w.jpg,79,23488,https://cpt.tcgcsv.com/sLr6,2024-07-12T04:03:16.813,1,Common,101/262,"<strong>When Played:</strong> You may attack with a unit. If you have the initiative, it gets +2/+0 for this attack.",Command;Heroism,Unit,Fighter;New Republic;Vehicle,5,4,6,Space,0.03,0.2,11.5,0.11,,Foil
554323,Cobb Vanth - The Marshal,Cobb Vanth The Marshal,https://tcgplayer-cdn.tcgplayer.com/product/554323_200w.jpg,79,23488,https://cpt.tcgcsv.com/tLr6,2024-07-12T04:03:16.813,1,Rare,115/262,"<strong>When Defeated:</strong> Search the top 10 cards of your deck for a unit that costs 2 or less and discard it. For this phase, you may play that card from your discard pile for free.",Command,Unit,Fringe;Official,3,3,2,Ground,0.65,1.3,8.44,1.2,,Foil
554323,Cobb Vanth - The Marshal,Cobb Vanth The Marshal,https://tcgplayer-cdn.tcgplayer.com/product/554323_200w.jpg,79,23488,https://cpt.tcgcsv.com/tLr6,2024-07-12T04:03:16.813,1,Rare,115/262,"<strong>When Defeated:</strong> Search the top 10 cards of your deck for a unit that costs 2 or less and discard it. For this phase, you may play that card from your discard pile for free.",Command,Unit,Fringe;Official,3,3,2,Ground,0.42,1.0,20.0,0.67,,Normal
554324,Choose Sides,Choose Sides,https://tcgplayer-cdn.tcgplayer.com/product/554324_200w.jpg,79,23488,https://cpt.tcgcsv.com/vLr6,2024-07-12T04:03:16.813,1,Rare,132/262,Choose a friendly non-leader unit and an enemy non-leader unit. Exchange control of those units.,Command,Event,Plan,7,,,,0.45,0.86,89.0,0.82,,Foil
554324,Choose Sides,Choose Sides,https://tcgplayer-cdn.tcgplayer.com/product/554324_200w.jpg,79,23488,https://cpt.tcgcsv.com/vLr6,2024-07-12T04:03:16.813,1,Rare,132/262,Choose a friendly non-leader unit and an enemy non-leader unit. Exchange control of those units.,Command,Event,Plan,7,,,,0.25,0.75,20.0,0.39,,Normal
554325,Bounty Hunter's Quarry,Bounty Hunters Quarry,https://tcgplayer-cdn.tcgplayer.com/product/554325_200w.jpg,79,23488,https://cpt.tcgcsv.com/wLr6,2024-07-12T04:03:16.813,1,Uncommon,123/262,"Attached unit gains: “<strong>Bounty</strong> — Search the top 5 cards of your deck, or 10 cards instead if this unit is unique, for a unit that costs 3 or less and play it for free.” (Put the other cards on the bottom of your deck in a random order.)",Command,Upgrade,Condition;Bounty,1,+0,+0,,0.08,0.69,11.5,0.33,,Foil
554325,Bounty Hunter's Quarry,Bounty Hunters Quarry,https://tcgplayer-cdn.tcgplayer.com/product/554325_200w.jpg,79,23488,https://cpt.tcgcsv.com/wLr6,2024-07-12T04:03:16.813,1,Uncommon,123/262,"Attached unit gains: “<strong>Bounty</strong> — Search the top 5 cards of your deck, or 10 cards instead if this unit is unique, for a unit that costs 3 or less and play it for free.” (Put the other cards on the bottom of your deck in a random order.)",Command,Upgrade,Condition;Bounty,1,+0,+0,,0.15,0.25,11.5,0.21,,Normal
554326,Poe Dameron - Quick to Improvise,Poe Dameron Quick to Improvise,https://tcgplayer-cdn.tcgplayer.com/product/554326_200w.jpg,79,23488,https://cpt.tcgcsv.com/xLr6,2024-07-12T04:03:16.813,1,Legendary,153/262,"<strong>On Attack:</strong> Discard up to 3 cards from your hand. For each card discarded this way, choose a different option:
<br>
• Deal 2 damage to a unit or base.
<br>
• Defeat an upgrade.
<br>
• An opponent discards a card from their hand.",Aggression;Heroism,Unit,Resistance,5,6,6,Ground,43.0,50.0,75.0,47.89,,Foil
554326,Poe Dameron - Quick to Improvise,Poe Dameron Quick to Improvise,https://tcgplayer-cdn.tcgplayer.com/product/554326_200w.jpg,79,23488,https://cpt.tcgcsv.com/xLr6,2024-07-12T04:03:16.813,1,Legendary,153/262,"<strong>On Attack:</strong> Discard up to 3 cards from your hand. For each card discarded this way, choose a different option:
<br>
• Deal 2 damage to a unit or base.
<br>
• Defeat an upgrade.
<br>
• An opponent discards a card from their hand.",Aggression;Heroism,Unit,Resistance,5,6,6,Ground,42.0,50.0,99.99,43.73,,Normal
554327,Wroshyr Tree Tender,Wroshyr Tree Tender,https://tcgplayer-cdn.tcgplayer.com/product/554327_200w.jpg,79,23488,https://cpt.tcgcsv.com/zLr6,2024-07-12T04:03:16.813,1,Common,061/262,<strong>Grit</strong> <em>(This unit gets +1/+0 for each damage on it.)</em>,Vigilance,Unit,Wookiee,3,2,4,Ground,0.01,0.1,4.0,0.05,,Normal
554327,Wroshyr Tree Tender,Wroshyr Tree Tender,https://tcgplayer-cdn.tcgplayer.com/product/554327_200w.jpg,79,23488,https://cpt.tcgcsv.com/zLr6,2024-07-12T04:03:16.813,1,Common,061/262,<strong>Grit</strong> <em>(This unit gets +1/+0 for each damage on it.)</em>,Vigilance,Unit,Wookiee,3,2,4,Ground,0.1,0.22,11.5,0.15,,Foil
554340,Give In to Your Anger,Give In to Your Anger,https://tcgplayer-cdn.tcgplayer.com/product/554340_200w.jpg,79,23488,https://cpt.tcgcsv.com/QLr6,2024-07-12T04:03:16.813,1,Rare,144/262,"Deal 1 damage to an enemy unit. Its controller’s next action this phase must be an attack action with that unit, if able. It must attack a unit, if able.",Aggression;Villainy,Event,Innate,1,,,,0.5,1.04,4.99,1.02,,Foil
554340,Give In to Your Anger,Give In to Your Anger,https://tcgplayer-cdn.tcgplayer.com/product/554340_200w.jpg,79,23488,https://cpt.tcgcsv.com/QLr6,2024-07-12T04:03:16.813,1,Rare,144/262,"Deal 1 damage to an enemy unit. Its controller’s next action this phase must be an attack action with that unit, if able. It must attack a unit, if able.",Aggression;Villainy,Event,Innate,1,,,,0.1,0.65,20.0,0.46,,Normal
554341,Stolen Landspeeder,Stolen Landspeeder,https://tcgplayer-cdn.tcgplayer.com/product/554341_200w.jpg,79,23488,https://cpt.tcgcsv.com/RLr6,2024-07-12T04:03:16.813,1,Rare,161/262,"<strong>When Played:</strong> If you played this unit from your hand, an opponent takes control of it.
<br>
<strong>Bounty</strong> — If you own this unit, play it from your discard pile for free and give an Experience token to it.",Aggression,Unit,Speeder;Underworld;Vehicle,1,3,2,Ground,0.75,1.0,3.75,1.01,,Foil
554341,Stolen Landspeeder,Stolen Landspeeder,https://tcgplayer-cdn.tcgplayer.com/product/554341_200w.jpg,79,23488,https://cpt.tcgcsv.com/RLr6,2024-07-12T04:03:16.813,1,Rare,161/262,"<strong>When Played:</strong> If you played this unit from your hand, an opponent takes control of it.
<br>
<strong>Bounty</strong> — If you own this unit, play it from your discard pile for free and give an Experience token to it.",Aggression,Unit,Speeder;Underworld;Vehicle,1,3,2,Ground,0.14,0.62,20.0,0.41,,Normal
554342,Migs Mayfeld - Triggerman,Migs Mayfeld Triggerman,https://tcgplayer-cdn.tcgplayer.com/product/554342_200w.jpg,79,23488,https://cpt.tcgcsv.com/SLr6,2024-07-12T04:03:16.813,1,Rare,163/262,<strong>When a player discards a card from their hand:</strong> You may deal 2 damage to a unit or base. Use this ability only once each round.,Aggression,Unit,Underworld,2,2,2,Ground,0.75,1.33,4.0,1.34,,Foil
554342,Migs Mayfeld - Triggerman,Migs Mayfeld Triggerman,https://tcgplayer-cdn.tcgplayer.com/product/554342_200w.jpg,79,23488,https://cpt.tcgcsv.com/SLr6,2024-07-12T04:03:16.813,1,Rare,163/262,<strong>When a player discards a card from their hand:</strong> You may deal 2 damage to a unit or base. Use this ability only once each round.,Aggression,Unit,Underworld,2,2,2,Ground,0.69,1.1,20.0,0.94,,Normal
554343,Rhokai Gunship,Rhokai Gunship,https://tcgplayer-cdn.tcgplayer.com/product/554343_200w.jpg,79,23488,https://cpt.tcgcsv.com/TLr6,2024-07-12T04:03:16.813,1,Common,164/262,<strong>When Defeated:</strong> Deal 1 damage to a unit or base.,Aggression,Unit,Fighter;Underworld;Vehicle,2,2,1,Space,0.03,0.2,11.5,0.12,,Foil
554343,Rhokai Gunship,Rhokai Gunship,https://tcgplayer-cdn.tcgplayer.com/product/554343_200w.jpg,79,23488,https://cpt.tcgcsv.com/TLr6,2024-07-12T04:03:16.813,1,Common,164/262,<strong>When Defeated:</strong> Deal 1 damage to a unit or base.,Aggression,Unit,Fighter;Underworld;Vehicle,2,2,1,Space,0.01,0.12,4.0,0.04,,Normal
554344,Krayt Dragon,Krayt Dragon,https://tcgplayer-cdn.tcgplayer.com/product/554344_200w.jpg,79,23488,https://cpt.tcgcsv.com/VLr6,2024-07-12T04:03:16.813,1,Legendary,172/262,"<strong>Overwhelm<strong>
<br>
<strong>When an opponent plays a card:</strong> You may deal damage equal to that card’s cost to their base or a ground unit they control.",Aggression,Unit,Creature,9,10,10,Ground,32.0,39.41,71.99,34.75,,Normal
554344,Krayt Dragon,Krayt Dragon,https://tcgplayer-cdn.tcgplayer.com/product/554344_200w.jpg,79,23488,https://cpt.tcgcsv.com/VLr6,2024-07-12T04:03:16.813,1,Legendary,172/262,"<strong>Overwhelm<strong>
<br>
<strong>When an opponent plays a card:</strong> You may deal damage equal to that card’s cost to their base or a ground unit they control.",Aggression,Unit,Creature,9,10,10,Ground,37.21,44.0,75.0,45.09,,Foil
554345,Bazine Netal - Spy for the First Order,Bazine Netal Spy for the First Order,https://tcgplayer-cdn.tcgplayer.com/product/554345_200w.jpg,79,23488,https://cpt.tcgcsv.com/WLr6,2024-07-12T04:03:16.813,1,Rare,184/262,"<strong>When Played:</strong> Look at an opponent’s hand. You may discard 1 of those cards. If you do, that player draws a card.
<br>
<strong>Smuggle</strong> [4 [Cunning] [Villainy]]",Cunning;Villainy,Unit,Underworld,2,1,3,Ground,1.84,3.06,45.0,2.56,,Normal
554345,Bazine Netal - Spy for the First Order,Bazine Netal Spy for the First Order,https://tcgplayer-cdn.tcgplayer.com/product/554345_200w.jpg,79,23488,https://cpt.tcgcsv.com/WLr6,2024-07-12T04:03:16.813,1,Rare,184/262,"<strong>When Played:</strong> Look at an opponent’s hand. You may discard 1 of those cards. If you do, that player draws a card.
<br>
<strong>Smuggle</strong> [4 [Cunning] [Villainy]]",Cunning;Villainy,Unit,Underworld,2,1,3,Ground,2.99,4.32,10.0,3.54,,Foil
554346,Slaver's Freighter,Slavers Freighter,https://tcgplayer-cdn.tcgplayer.com/product/554346_200w.jpg,79,23488,https://cpt.tcgcsv.com/XLr6,2024-07-12T04:03:16.813,1,Common,189/262,<strong>When Played:</strong> You may ready another unit with power equal to or less than the number of upgrades on enemy units.,Cunning;Villainy,Unit,Transport;Underworld;Vehicle,5,4,5,Space,0.01,0.15,4.0,0.04,,Normal
554346,Slaver's Freighter,Slavers Freighter,https://tcgplayer-cdn.tcgplayer.com/product/554346_200w.jpg,79,23488,https://cpt.tcgcsv.com/XLr6,2024-07-12T04:03:16.813,1,Common,189/262,<strong>When Played:</strong> You may ready another unit with power equal to or less than the number of upgrades on enemy units.,Cunning;Villainy,Unit,Transport;Underworld;Vehicle,5,4,5,Space,0.01,0.25,11.5,0.08,,Foil
554352,Xanadu Blood - Cad Bane's Reward,Xanadu Blood Cad Banes Reward,https://tcgplayer-cdn.tcgplayer.com/product/554352_200w.jpg,79,23488,https://cpt.tcgcsv.com/3Mr6,2024-07-12T04:03:16.813,1,Rare,191/262,"<strong>Raid 2</strong>
<br>
<strong>When Played/On Attack:</strong> You may return another friendly non-leader <strong>Underworld</strong> unit to its owner’s hand. If you do, exhaust an enemy unit or resource.",Cunning;Villainy,Unit,Fighter;Underworld;Vehicle,5,4,5,Space,0.99,1.51,20.0,1.21,,Normal
554352,Xanadu Blood - Cad Bane's Reward,Xanadu Blood Cad Banes Reward,https://tcgplayer-cdn.tcgplayer.com/product/554352_200w.jpg,79,23488,https://cpt.tcgcsv.com/3Mr6,2024-07-12T04:03:16.813,1,Rare,191/262,"<strong>Raid 2</strong>
<br>
<strong>When Played/On Attack:</strong> You may return another friendly non-leader <strong>Underworld</strong> unit to its owner’s hand. If you do, exhaust an enemy unit or resource.",Cunning;Villainy,Unit,Fighter;Underworld;Vehicle,5,4,5,Space,1.6,2.12,4.99,2.12,,Foil
554353,Dryden Vos - Offering No Escape,Dryden Vos Offering No Escape,https://tcgplayer-cdn.tcgplayer.com/product/554353_200w.jpg,79,23488,https://cpt.tcgcsv.com/5Mr6,2024-07-12T04:03:16.813,1,Legendary,192/262,"<strong>Shielded</strong>
<br>
<strong>When Played:</strong> Choose a captured card guarded by a unit you control. You may play it for free under your control.",Cunning;Villainy,Unit,Underworld,7,5,7,Ground,6.0,10.39,35.0,8.45,,Normal
554353,Dryden Vos - Offering No Escape,Dryden Vos Offering No Escape,https://tcgplayer-cdn.tcgplayer.com/product/554353_200w.jpg,79,23488,https://cpt.tcgcsv.com/5Mr6,2024-07-12T04:03:16.813,1,Legendary,192/262,"<strong>Shielded</strong>
<br>
<strong>When Played:</strong> Choose a captured card guarded by a unit you control. You may play it for free under your control.",Cunning;Villainy,Unit,Underworld,7,5,7,Ground,8.7,11.04,24.12,10.72,,Foil
554354,Triple Dark Raid,Triple Dark Raid,https://tcgplayer-cdn.tcgplayer.com/product/554354_200w.jpg,79,23488,https://cpt.tcgcsv.com/6Mr6,2024-07-12T04:03:16.813,1,Rare,194/262,Search the top 7 cards of your deck for a Vehicle and play it. <em>(Put the other cards on the bottom of your deck in a random order.)</em> It costs 5 less and enters play ready. Return it to its owner’s hand at the end of the phase.,Cunning;Villainy,Event,Tactic,3,,,,3.5,4.7,20.0,3.85,,Normal
554354,Triple Dark Raid,Triple Dark Raid,https://tcgplayer-cdn.tcgplayer.com/product/554354_200w.jpg,79,23488,https://cpt.tcgcsv.com/6Mr6,2024-07-12T04:03:16.813,1,Rare,194/262,Search the top 7 cards of your deck for a Vehicle and play it. <em>(Put the other cards on the bottom of your deck in a random order.)</em> It costs 5 less and enters play ready. Return it to its owner’s hand at the end of the phase.,Cunning;Villainy,Event,Tactic,3,,,,4.43,5.75,14.99,5.6,,Foil
554355,Coruscant Dissident,Coruscant Dissident,https://tcgplayer-cdn.tcgplayer.com/product/554355_200w.jpg,79,23488,https://cpt.tcgcsv.com/7Mr6,2024-07-12T04:03:16.813,1,Uncommon,199/262,<strong>On Attack:</strong> You may ready a resource.,Cunning;Heroism,Unit,Twi'lek;Underworld,3,3,4,Ground,0.08,0.2,10.0,0.12,,Normal
554355,Coruscant Dissident,Coruscant Dissident,https://tcgplayer-cdn.tcgplayer.com/product/554355_200w.jpg,79,23488,https://cpt.tcgcsv.com/7Mr6,2024-07-12T04:03:16.813,1,Uncommon,199/262,<strong>On Attack:</strong> You may ready a resource.,Cunning;Heroism,Unit,Twi'lek;Underworld,3,3,4,Ground,0.1,0.32,4.0,0.28,,Foil
554356,Qi'ra - Playing Her Part,Qira Playing Her Part,https://tcgplayer-cdn.tcgplayer.com/product/554356_200w.jpg,79,23488,https://cpt.tcgcsv.com/8Mr6,2024-07-12T04:03:16.813,1,Rare,202/262,"<strong>When Played:</strong> Look at an opponent’s hand, then name a card. While this unit is in play, each card with that name costs 3 more for your opponents to play.",Cunning;Heroism,Unit,Underworld,4,3,5,Ground,0.55,1.74,5.0,1.21,,Foil
554356,Qi'ra - Playing Her Part,Qira Playing Her Part,https://tcgplayer-cdn.tcgplayer.com/product/554356_200w.jpg,79,23488,https://cpt.tcgcsv.com/8Mr6,2024-07-12T04:03:16.813,1,Rare,202/262,"<strong>When Played:</strong> Look at an opponent’s hand, then name a card. While this unit is in play, each card with that name costs 3 more for your opponents to play.",Cunning;Heroism,Unit,Underworld,4,3,5,Ground,0.46,1.14,20.0,0.97,,Normal
554359,Smuggler's Starfighter,Smugglers Starfighter,https://tcgplayer-cdn.tcgplayer.com/product/554359_200w.jpg,79,23488,https://cpt.tcgcsv.com/cMr6,2024-07-12T04:03:16.813,1,Common,215/262,"<strong>When Played:</strong> If you control another <strong>Underworld</strong> unit, give an enemy unit -3/-0 for this phase.
<br>
Smuggle [4 [Cunning]] <em>(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)</em>",Cunning,Unit,Transport;Underworld;Vehicle,3,2,2,Space,0.01,0.3,11.5,0.29,,Foil
554359,Smuggler's Starfighter,Smugglers Starfighter,https://tcgplayer-cdn.tcgplayer.com/product/554359_200w.jpg,79,23488,https://cpt.tcgcsv.com/cMr6,2024-07-12T04:03:16.813,1,Common,215/262,"<strong>When Played:</strong> If you control another <strong>Underworld</strong> unit, give an enemy unit -3/-0 for this phase.
<br>
Smuggle [4 [Cunning]] <em>(If this card is a resource, you may play it for its smuggle cost. Replace it with the top card of your deck.)</em>",Cunning,Unit,Transport;Underworld;Vehicle,3,2,2,Space,0.01,0.15,4.0,0.05,,Normal
554365,Kragan Gorr - Warbird Captain,Kragan Gorr Warbird Captain,https://tcgplayer-cdn.tcgplayer.com/product/554365_200w.jpg,79,23488,https://cpt.tcgcsv.com/kMr6,2024-07-12T04:03:16.813,1,Rare,241/262,<strong>When an enemy unit attacks your base:</strong> Give a Shield token to a friendly unit in the same arena as the attacker.,Villainy,Unit,Underworld,6,6,6,Ground,0.25,0.65,11.5,0.6,,Foil
554365,Kragan Gorr - Warbird Captain,Kragan Gorr Warbird Captain,https://tcgplayer-cdn.tcgplayer.com/product/554365_200w.jpg,79,23488,https://cpt.tcgcsv.com/kMr6,2024-07-12T04:03:16.813,1,Rare,241/262,<strong>When an enemy unit attacks your base:</strong> Give a Shield token to a friendly unit in the same arena as the attacker.,Villainy,Unit,Underworld,6,6,6,Ground,0.15,0.5,20.0,0.31,,Normal
554367,Lady Proxima - White Worm Matriarch,Lady Proxima White Worm Matriarch,https://tcgplayer-cdn.tcgplayer.com/product/554367_200w.jpg,79,23488,https://cpt.tcgcsv.com/mMr6,2024-07-12T04:03:16.813,1,Uncommon,255/262,<strong>When you play another Underworld card:</strong> You may deal 1 damage to a base.,,Unit,Underworld,1,0,4,Ground,0.25,0.59,11.5,0.57,,Foil
